ZIP (character),State,Primary eGRID Subregion,Subregion annual CO2e output emission rate (lb/MWh),ZIP5,rate_lb_per_mwh,norm_factor_vs_us_mean
1370,MA,NEWE,540.48,01370,540.48,0.6531322505800464
1373,MA,NEWE,540.48,01373,540.48,0.6531322505800464
1375,MA,NEWE,540.48,01375,540.48,0.6531322505800464
1376,MA,NEWE,540.48,01376,540.48,0.6531322505800464
1378,MA,NEWE,540.48,01378,540.48,0.6531322505800464
1379,MA,NEWE,540.48,01379,540.48,0.6531322505800464
1380,MA,NEWE,540.48,01380,540.48,0.6531322505800464
1420,MA,NEWE,540.48,01420,540.48,0.6531322505800464
1430,MA,NEWE,540.48,01430,540.48,0.6531322505800464
1431,MA,NEWE,540.48,01431,540.48,0.6531322505800464
1432,MA,NEWE,540.48,01432,540.48,0.6531322505800464
1434,MA,NEWE,540.48,01434,540.48,0.6531322505800464
1436,MA,NEWE,540.48,01436,540.48,0.6531322505800464
1438,MA,NEWE,540.48,01438,540.48,0.6531322505800464
1440,MA,NEWE,540.48,01440,540.48,0.6531322505800464
1441,MA,NEWE,540.48,01441,540.48,0.6531322505800464
1450,MA,NEWE,540.48,01450,540.48,0.6531322505800464
1451,MA,NEWE,540.48,01451,540.48,0.6531322505800464
1452,MA,NEWE,540.48,01452,540.48,0.6531322505800464
1453,MA,NEWE,540.48,01453,540.48,0.6531322505800464
1460,MA,NEWE,540.48,01460,540.48,0.6531322505800464
1462,MA,NEWE,540.48,01462,540.48,0.6531322505800464
1463,MA,NEWE,540.48,01463,540.48,0.6531322505800464
1464,MA,NEWE,540.48,01464,540.48,0.6531322505800464
1467,MA,NEWE,540.48,01467,540.48,0.6531322505800464
1468,MA,NEWE,540.48,01468,540.48,0.6531322505800464
1469,MA,NEWE,540.48,01469,540.48,0.6531322505800464
1470,MA,NEWE,540.48,01470,540.48,0.6531322505800464
1471,MA,NEWE,540.48,01471,540.48,0.6531322505800464
1472,MA,NEWE,540.48,01472,540.48,0.6531322505800464
1473,MA,NEWE,540.48,01473,540.48,0.6531322505800464
1474,MA,NEWE,540.48,01474,540.48,0.6531322505800464
1475,MA,NEWE,540.48,01475,540.48,0.6531322505800464
1477,MA,NEWE,540.48,01477,540.48,0.6531322505800464
1501,MA,NEWE,540.48,01501,540.48,0.6531322505800464
1503,MA,NEWE,540.48,01503,540.48,0.6531322505800464
1504,MA,NEWE,540.48,01504,540.48,0.6531322505800464
1505,MA,NEWE,540.48,01505,540.48,0.6531322505800464
1506,MA,NEWE,540.48,01506,540.48,0.6531322505800464
1507,MA,NEWE,540.48,01507,540.48,0.6531322505800464
1508,MA,NEWE,540.48,01508,540.48,0.6531322505800464
1509,MA,NEWE,540.48,01509,540.48,0.6531322505800464
1510,MA,NEWE,540.48,01510,540.48,0.6531322505800464
1515,MA,NEWE,540.48,01515,540.48,0.6531322505800464
1516,MA,NEWE,540.48,01516,540.48,0.6531322505800464
1517,MA,NEWE,540.48,01517,540.48,0.6531322505800464
1518,MA,NEWE,540.48,01518,540.48,0.6531322505800464
1519,MA,NEWE,540.48,01519,540.48,0.6531322505800464
1520,MA,NEWE,540.48,01520,540.48,0.6531322505800464
1521,MA,NEWE,540.48,01521,540.48,0.6531322505800464
1522,MA,NEWE,540.48,01522,540.48,0.6531322505800464
1523,MA,NEWE,540.48,01523,540.48,0.6531322505800464
1524,MA,NEWE,540.48,01524,540.48,0.6531322505800464
1525,MA,NEWE,540.48,01525,540.48,0.6531322505800464
1526,MA,NEWE,540.48,01526,540.48,0.6531322505800464
1527,MA,NEWE,540.48,01527,540.48,0.6531322505800464
1529,MA,NEWE,540.48,01529,540.48,0.6531322505800464
1531,MA,NEWE,540.48,01531,540.48,0.6531322505800464
1532,MA,NEWE,540.48,01532,540.48,0.6531322505800464
1534,MA,NEWE,540.48,01534,540.48,0.6531322505800464
1535,MA,NEWE,540.48,01535,540.48,0.6531322505800464
1536,MA,NEWE,540.48,01536,540.48,0.6531322505800464
1537,MA,NEWE,540.48,01537,540.48,0.6531322505800464
1538,MA,NEWE,540.48,01538,540.48,0.6531322505800464
1540,MA,NEWE,540.48,01540,540.48,0.6531322505800464
1541,MA,NEWE,540.48,01541,540.48,0.6531322505800464
1542,MA,NEWE,540.48,01542,540.48,0.6531322505800464
1543,MA,NEWE,540.48,01543,540.48,0.6531322505800464
1545,MA,NEWE,540.48,01545,540.48,0.6531322505800464
1546,MA,NEWE,540.48,01546,540.48,0.6531322505800464
1550,MA,NEWE,540.48,01550,540.48,0.6531322505800464
1560,MA,NEWE,540.48,01560,540.48,0.6531322505800464
1561,MA,NEWE,540.48,01561,540.48,0.6531322505800464
1562,MA,NEWE,540.48,01562,540.48,0.6531322505800464
1564,MA,NEWE,540.48,01564,540.48,0.6531322505800464
1566,MA,NEWE,540.48,01566,540.48,0.6531322505800464
1568,MA,NEWE,540.48,01568,540.48,0.6531322505800464
1569,MA,NEWE,540.48,01569,540.48,0.6531322505800464
1570,MA,NEWE,540.48,01570,540.48,0.6531322505800464
1571,MA,NEWE,540.48,01571,540.48,0.6531322505800464
1580,MA,NEWE,540.48,01580,540.48,0.6531322505800464
1581,MA,NEWE,540.48,01581,540.48,0.6531322505800464
1582,MA,NEWE,540.48,01582,540.48,0.6531322505800464
1583,MA,NEWE,540.48,01583,540.48,0.6531322505800464
1585,MA,NEWE,540.48,01585,540.48,0.6531322505800464
1586,MA,NEWE,540.48,01586,540.48,0.6531322505800464
1588,MA,NEWE,540.48,01588,540.48,0.6531322505800464
1590,MA,NEWE,540.48,01590,540.48,0.6531322505800464
1601,MA,NEWE,540.48,01601,540.48,0.6531322505800464
1602,MA,NEWE,540.48,01602,540.48,0.6531322505800464
1603,MA,NEWE,540.48,01603,540.48,0.6531322505800464
1604,MA,NEWE,540.48,01604,540.48,0.6531322505800464
1605,MA,NEWE,540.48,01605,540.48,0.6531322505800464
1606,MA,NEWE,540.48,01606,540.48,0.6531322505800464
1607,MA,NEWE,540.48,01607,540.48,0.6531322505800464
1608,MA,NEWE,540.48,01608,540.48,0.6531322505800464
1609,MA,NEWE,540.48,01609,540.48,0.6531322505800464
1610,MA,NEWE,540.48,01610,540.48,0.6531322505800464
1611,MA,NEWE,540.48,01611,540.48,0.6531322505800464
1612,MA,NEWE,540.48,01612,540.48,0.6531322505800464
1613,MA,NEWE,540.48,01613,540.48,0.6531322505800464
1614,MA,NEWE,540.48,01614,540.48,0.6531322505800464
1615,MA,NEWE,540.48,01615,540.48,0.6531322505800464
1653,MA,NEWE,540.48,01653,540.48,0.6531322505800464
1654,MA,NEWE,540.48,01654,540.48,0.6531322505800464
1655,MA,NEWE,540.48,01655,540.48,0.6531322505800464
1701,MA,NEWE,540.48,01701,540.48,0.6531322505800464
1702,MA,NEWE,540.48,01702,540.48,0.6531322505800464
1703,MA,NEWE,540.48,01703,540.48,0.6531322505800464
1704,MA,NEWE,540.48,01704,540.48,0.6531322505800464
1705,MA,NEWE,540.48,01705,540.48,0.6531322505800464
1718,MA,NEWE,540.48,01718,540.48,0.6531322505800464
1719,MA,NEWE,540.48,01719,540.48,0.6531322505800464
1720,MA,NEWE,540.48,01720,540.48,0.6531322505800464
1721,MA,NEWE,540.48,01721,540.48,0.6531322505800464
1730,MA,NEWE,540.48,01730,540.48,0.6531322505800464
1731,MA,NEWE,540.48,01731,540.48,0.6531322505800464
1740,MA,NEWE,540.48,01740,540.48,0.6531322505800464
1741,MA,NEWE,540.48,01741,540.48,0.6531322505800464
1742,MA,NEWE,540.48,01742,540.48,0.6531322505800464
1745,MA,NEWE,540.48,01745,540.48,0.6531322505800464
1746,MA,NEWE,540.48,01746,540.48,0.6531322505800464
1747,MA,NEWE,540.48,01747,540.48,0.6531322505800464
1748,MA,NEWE,540.48,01748,540.48,0.6531322505800464
1749,MA,NEWE,540.48,01749,540.48,0.6531322505800464
1752,MA,NEWE,540.48,01752,540.48,0.6531322505800464
1754,MA,NEWE,540.48,01754,540.48,0.6531322505800464
1756,MA,NEWE,540.48,01756,540.48,0.6531322505800464
1757,MA,NEWE,540.48,01757,540.48,0.6531322505800464
1760,MA,NEWE,540.48,01760,540.48,0.6531322505800464
1770,MA,NEWE,540.48,01770,540.48,0.6531322505800464
1772,MA,NEWE,540.48,01772,540.48,0.6531322505800464
1773,MA,NEWE,540.48,01773,540.48,0.6531322505800464
1775,MA,NEWE,540.48,01775,540.48,0.6531322505800464
1776,MA,NEWE,540.48,01776,540.48,0.6531322505800464
1778,MA,NEWE,540.48,01778,540.48,0.6531322505800464
1784,MA,NEWE,540.48,01784,540.48,0.6531322505800464
1801,MA,NEWE,540.48,01801,540.48,0.6531322505800464
1803,MA,NEWE,540.48,01803,540.48,0.6531322505800464
1805,MA,NEWE,540.48,01805,540.48,0.6531322505800464
1807,MA,NEWE,540.48,01807,540.48,0.6531322505800464
1810,MA,NEWE,540.48,01810,540.48,0.6531322505800464
1812,MA,NEWE,540.48,01812,540.48,0.6531322505800464
1813,MA,NEWE,540.48,01813,540.48,0.6531322505800464
1815,MA,NEWE,540.48,01815,540.48,0.6531322505800464
1821,MA,NEWE,540.48,01821,540.48,0.6531322505800464
1822,MA,NEWE,540.48,01822,540.48,0.6531322505800464
1824,MA,NEWE,540.48,01824,540.48,0.6531322505800464
1826,MA,NEWE,540.48,01826,540.48,0.6531322505800464
1827,MA,NEWE,540.48,01827,540.48,0.6531322505800464
1830,MA,NEWE,540.48,01830,540.48,0.6531322505800464
1831,MA,NEWE,540.48,01831,540.48,0.6531322505800464
1832,MA,NEWE,540.48,01832,540.48,0.6531322505800464
1833,MA,NEWE,540.48,01833,540.48,0.6531322505800464
1834,MA,NEWE,540.48,01834,540.48,0.6531322505800464
1835,MA,NEWE,540.48,01835,540.48,0.6531322505800464
1840,MA,NEWE,540.48,01840,540.48,0.6531322505800464
1841,MA,NEWE,540.48,01841,540.48,0.6531322505800464
1842,MA,NEWE,540.48,01842,540.48,0.6531322505800464
1843,MA,NEWE,540.48,01843,540.48,0.6531322505800464
1844,MA,NEWE,540.48,01844,540.48,0.6531322505800464
1845,MA,NEWE,540.48,01845,540.48,0.6531322505800464
1850,MA,NEWE,540.48,01850,540.48,0.6531322505800464
1851,MA,NEWE,540.48,01851,540.48,0.6531322505800464
1852,MA,NEWE,540.48,01852,540.48,0.6531322505800464
1853,MA,NEWE,540.48,01853,540.48,0.6531322505800464
1854,MA,NEWE,540.48,01854,540.48,0.6531322505800464
1860,MA,NEWE,540.48,01860,540.48,0.6531322505800464
1862,MA,NEWE,540.48,01862,540.48,0.6531322505800464
1863,MA,NEWE,540.48,01863,540.48,0.6531322505800464
1864,MA,NEWE,540.48,01864,540.48,0.6531322505800464
1865,MA,NEWE,540.48,01865,540.48,0.6531322505800464
1866,MA,NEWE,540.48,01866,540.48,0.6531322505800464
1867,MA,NEWE,540.48,01867,540.48,0.6531322505800464
1876,MA,NEWE,540.48,01876,540.48,0.6531322505800464
1879,MA,NEWE,540.48,01879,540.48,0.6531322505800464
1880,MA,NEWE,540.48,01880,540.48,0.6531322505800464
1885,MA,NEWE,540.48,01885,540.48,0.6531322505800464
1886,MA,NEWE,540.48,01886,540.48,0.6531322505800464
1887,MA,NEWE,540.48,01887,540.48,0.6531322505800464
1888,MA,NEWE,540.48,01888,540.48,0.6531322505800464
1889,MA,NEWE,540.48,01889,540.48,0.6531322505800464
1890,MA,NEWE,540.48,01890,540.48,0.6531322505800464
1899,MA,NEWE,540.48,01899,540.48,0.6531322505800464
1901,MA,NEWE,540.48,01901,540.48,0.6531322505800464
1902,MA,NEWE,540.48,01902,540.48,0.6531322505800464
1903,MA,NEWE,540.48,01903,540.48,0.6531322505800464
1904,MA,NEWE,540.48,01904,540.48,0.6531322505800464
1905,MA,NEWE,540.48,01905,540.48,0.6531322505800464
1906,MA,NEWE,540.48,01906,540.48,0.6531322505800464
1907,MA,NEWE,540.48,01907,540.48,0.6531322505800464
1908,MA,NEWE,540.48,01908,540.48,0.6531322505800464
1910,MA,NEWE,540.48,01910,540.48,0.6531322505800464
1913,MA,NEWE,540.48,01913,540.48,0.6531322505800464
1915,MA,NEWE,540.48,01915,540.48,0.6531322505800464
1921,MA,NEWE,540.48,01921,540.48,0.6531322505800464
1922,MA,NEWE,540.48,01922,540.48,0.6531322505800464
1923,MA,NEWE,540.48,01923,540.48,0.6531322505800464
1929,MA,NEWE,540.48,01929,540.48,0.6531322505800464
1930,MA,NEWE,540.48,01930,540.48,0.6531322505800464
1931,MA,NEWE,540.48,01931,540.48,0.6531322505800464
1936,MA,NEWE,540.48,01936,540.48,0.6531322505800464
1937,MA,NEWE,540.48,01937,540.48,0.6531322505800464
1938,MA,NEWE,540.48,01938,540.48,0.6531322505800464
1940,MA,NEWE,540.48,01940,540.48,0.6531322505800464
1944,MA,NEWE,540.48,01944,540.48,0.6531322505800464
1945,MA,NEWE,540.48,01945,540.48,0.6531322505800464
1949,MA,NEWE,540.48,01949,540.48,0.6531322505800464
1950,MA,NEWE,540.48,01950,540.48,0.6531322505800464
1951,MA,NEWE,540.48,01951,540.48,0.6531322505800464
1952,MA,NEWE,540.48,01952,540.48,0.6531322505800464
1960,MA,NEWE,540.48,01960,540.48,0.6531322505800464
1961,MA,NEWE,540.48,01961,540.48,0.6531322505800464
1965,MA,NEWE,540.48,01965,540.48,0.6531322505800464
1966,MA,NEWE,540.48,01966,540.48,0.6531322505800464
1969,MA,NEWE,540.48,01969,540.48,0.6531322505800464
1970,MA,NEWE,540.48,01970,540.48,0.6531322505800464
1971,MA,NEWE,540.48,01971,540.48,0.6531322505800464
1982,MA,NEWE,540.48,01982,540.48,0.6531322505800464
1983,MA,NEWE,540.48,01983,540.48,0.6531322505800464
1984,MA,NEWE,540.48,01984,540.48,0.6531322505800464
1985,MA,NEWE,540.48,01985,540.48,0.6531322505800464
2018,MA,NEWE,540.48,02018,540.48,0.6531322505800464
2019,MA,NEWE,540.48,02019,540.48,0.6531322505800464
2020,MA,NEWE,540.48,02020,540.48,0.6531322505800464
2021,MA,NEWE,540.48,02021,540.48,0.6531322505800464
2025,MA,NEWE,540.48,02025,540.48,0.6531322505800464
2026,MA,NEWE,540.48,02026,540.48,0.6531322505800464
2027,MA,NEWE,540.48,02027,540.48,0.6531322505800464
2030,MA,NEWE,540.48,02030,540.48,0.6531322505800464
2032,MA,NEWE,540.48,02032,540.48,0.6531322505800464
2035,MA,NEWE,540.48,02035,540.48,0.6531322505800464
2038,MA,NEWE,540.48,02038,540.48,0.6531322505800464
2040,MA,NEWE,540.48,02040,540.48,0.6531322505800464
2041,MA,NEWE,540.48,02041,540.48,0.6531322505800464
2043,MA,NEWE,540.48,02043,540.48,0.6531322505800464
2044,MA,NEWE,540.48,02044,540.48,0.6531322505800464
2045,MA,NEWE,540.48,02045,540.48,0.6531322505800464
2047,MA,NEWE,540.48,02047,540.48,0.6531322505800464
2048,MA,NEWE,540.48,02048,540.48,0.6531322505800464
2050,MA,NEWE,540.48,02050,540.48,0.6531322505800464
2051,MA,NEWE,540.48,02051,540.48,0.6531322505800464
2052,MA,NEWE,540.48,02052,540.48,0.6531322505800464
2053,MA,NEWE,540.48,02053,540.48,0.6531322505800464
2054,MA,NEWE,540.48,02054,540.48,0.6531322505800464
2055,MA,NEWE,540.48,02055,540.48,0.6531322505800464
2056,MA,NEWE,540.48,02056,540.48,0.6531322505800464
2059,MA,NEWE,540.48,02059,540.48,0.6531322505800464
2060,MA,NEWE,540.48,02060,540.48,0.6531322505800464
2061,MA,NEWE,540.48,02061,540.48,0.6531322505800464
2062,MA,NEWE,540.48,02062,540.48,0.6531322505800464
2065,MA,NEWE,540.48,02065,540.48,0.6531322505800464
2066,MA,NEWE,540.48,02066,540.48,0.6531322505800464
2067,MA,NEWE,540.48,02067,540.48,0.6531322505800464
2070,MA,NEWE,540.48,02070,540.48,0.6531322505800464
2071,MA,NEWE,540.48,02071,540.48,0.6531322505800464
2072,MA,NEWE,540.48,02072,540.48,0.6531322505800464
2081,MA,NEWE,540.48,02081,540.48,0.6531322505800464
2090,MA,NEWE,540.48,02090,540.48,0.6531322505800464
2093,MA,NEWE,540.48,02093,540.48,0.6531322505800464
2101,MA,NEWE,540.48,02101,540.48,0.6531322505800464
2108,MA,NEWE,540.48,02108,540.48,0.6531322505800464
2109,MA,NEWE,540.48,02109,540.48,0.6531322505800464
2110,MA,NEWE,540.48,02110,540.48,0.6531322505800464
2111,MA,NEWE,540.48,02111,540.48,0.6531322505800464
2112,MA,NEWE,540.48,02112,540.48,0.6531322505800464
2113,MA,NEWE,540.48,02113,540.48,0.6531322505800464
2114,MA,NEWE,540.48,02114,540.48,0.6531322505800464
2115,MA,NEWE,540.48,02115,540.48,0.6531322505800464
2116,MA,NEWE,540.48,02116,540.48,0.6531322505800464
2117,MA,NEWE,540.48,02117,540.48,0.6531322505800464
2118,MA,NEWE,540.48,02118,540.48,0.6531322505800464
2119,MA,NEWE,540.48,02119,540.48,0.6531322505800464
2120,MA,NEWE,540.48,02120,540.48,0.6531322505800464
2121,MA,NEWE,540.48,02121,540.48,0.6531322505800464
2122,MA,NEWE,540.48,02122,540.48,0.6531322505800464
2123,MA,NEWE,540.48,02123,540.48,0.6531322505800464
2124,MA,NEWE,540.48,02124,540.48,0.6531322505800464
2125,MA,NEWE,540.48,02125,540.48,0.6531322505800464
2126,MA,NEWE,540.48,02126,540.48,0.6531322505800464
2127,MA,NEWE,540.48,02127,540.48,0.6531322505800464
2128,MA,NEWE,540.48,02128,540.48,0.6531322505800464
2129,MA,NEWE,540.48,02129,540.48,0.6531322505800464
2130,MA,NEWE,540.48,02130,540.48,0.6531322505800464
2131,MA,NEWE,540.48,02131,540.48,0.6531322505800464
2132,MA,NEWE,540.48,02132,540.48,0.6531322505800464
2133,MA,NEWE,540.48,02133,540.48,0.6531322505800464
2134,MA,NEWE,540.48,02134,540.48,0.6531322505800464
2135,MA,NEWE,540.48,02135,540.48,0.6531322505800464
2136,MA,NEWE,540.48,02136,540.48,0.6531322505800464
2137,MA,NEWE,540.48,02137,540.48,0.6531322505800464
2138,MA,NEWE,540.48,02138,540.48,0.6531322505800464
2139,MA,NEWE,540.48,02139,540.48,0.6531322505800464
2140,MA,NEWE,540.48,02140,540.48,0.6531322505800464
2141,MA,NEWE,540.48,02141,540.48,0.6531322505800464
2142,MA,NEWE,540.48,02142,540.48,0.6531322505800464
2143,MA,NEWE,540.48,02143,540.48,0.6531322505800464
2144,MA,NEWE,540.48,02144,540.48,0.6531322505800464
2145,MA,NEWE,540.48,02145,540.48,0.6531322505800464
2148,MA,NEWE,540.48,02148,540.48,0.6531322505800464
2149,MA,NEWE,540.48,02149,540.48,0.6531322505800464
2150,MA,NEWE,540.48,02150,540.48,0.6531322505800464
2151,MA,NEWE,540.48,02151,540.48,0.6531322505800464
2152,MA,NEWE,540.48,02152,540.48,0.6531322505800464
2153,MA,NEWE,540.48,02153,540.48,0.6531322505800464
2155,MA,NEWE,540.48,02155,540.48,0.6531322505800464
2156,MA,NEWE,540.48,02156,540.48,0.6531322505800464
2163,MA,NEWE,540.48,02163,540.48,0.6531322505800464
2169,MA,NEWE,540.48,02169,540.48,0.6531322505800464
2170,MA,NEWE,540.48,02170,540.48,0.6531322505800464
2171,MA,NEWE,540.48,02171,540.48,0.6531322505800464
2176,MA,NEWE,540.48,02176,540.48,0.6531322505800464
2180,MA,NEWE,540.48,02180,540.48,0.6531322505800464
2184,MA,NEWE,540.48,02184,540.48,0.6531322505800464
2185,MA,NEWE,540.48,02185,540.48,0.6531322505800464
2186,MA,NEWE,540.48,02186,540.48,0.6531322505800464
2187,MA,NEWE,540.48,02187,540.48,0.6531322505800464
2188,MA,NEWE,540.48,02188,540.48,0.6531322505800464
2189,MA,NEWE,540.48,02189,540.48,0.6531322505800464
2190,MA,NEWE,540.48,02190,540.48,0.6531322505800464
2191,MA,NEWE,540.48,02191,540.48,0.6531322505800464
2196,MA,NEWE,540.48,02196,540.48,0.6531322505800464
2199,MA,NEWE,540.48,02199,540.48,0.6531322505800464
2201,MA,NEWE,540.48,02201,540.48,0.6531322505800464
2203,MA,NEWE,540.48,02203,540.48,0.6531322505800464
2204,MA,NEWE,540.48,02204,540.48,0.6531322505800464
2205,MA,NEWE,540.48,02205,540.48,0.6531322505800464
2206,MA,NEWE,540.48,02206,540.48,0.6531322505800464
2210,MA,NEWE,540.48,02210,540.48,0.6531322505800464
2211,MA,NEWE,540.48,02211,540.48,0.6531322505800464
2212,MA,NEWE,540.48,02212,540.48,0.6531322505800464
2215,MA,NEWE,540.48,02215,540.48,0.6531322505800464
2217,MA,NEWE,540.48,02217,540.48,0.6531322505800464
2222,MA,NEWE,540.48,02222,540.48,0.6531322505800464
2228,MA,NEWE,540.48,02228,540.48,0.6531322505800464
2238,MA,NEWE,540.48,02238,540.48,0.6531322505800464
2241,MA,NEWE,540.48,02241,540.48,0.6531322505800464
2266,MA,NEWE,540.48,02266,540.48,0.6531322505800464
2269,MA,NEWE,540.48,02269,540.48,0.6531322505800464
2283,MA,NEWE,540.48,02283,540.48,0.6531322505800464
2284,MA,NEWE,540.48,02284,540.48,0.6531322505800464
2293,MA,NEWE,540.48,02293,540.48,0.6531322505800464
2295,MA,NEWE,540.48,02295,540.48,0.6531322505800464
2297,MA,NEWE,540.48,02297,540.48,0.6531322505800464
2298,MA,NEWE,540.48,02298,540.48,0.6531322505800464
2301,MA,NEWE,540.48,02301,540.48,0.6531322505800464
2302,MA,NEWE,540.48,02302,540.48,0.6531322505800464
2303,MA,NEWE,540.48,02303,540.48,0.6531322505800464
2304,MA,NEWE,540.48,02304,540.48,0.6531322505800464
2305,MA,NEWE,540.48,02305,540.48,0.6531322505800464
2322,MA,NEWE,540.48,02322,540.48,0.6531322505800464
2324,MA,NEWE,540.48,02324,540.48,0.6531322505800464
2325,MA,NEWE,540.48,02325,540.48,0.6531322505800464
2327,MA,NEWE,540.48,02327,540.48,0.6531322505800464
2330,MA,NEWE,540.48,02330,540.48,0.6531322505800464
2331,MA,NEWE,540.48,02331,540.48,0.6531322505800464
2332,MA,NEWE,540.48,02332,540.48,0.6531322505800464
2333,MA,NEWE,540.48,02333,540.48,0.6531322505800464
2334,MA,NEWE,540.48,02334,540.48,0.6531322505800464
2337,MA,NEWE,540.48,02337,540.48,0.6531322505800464
2338,MA,NEWE,540.48,02338,540.48,0.6531322505800464
2339,MA,NEWE,540.48,02339,540.48,0.6531322505800464
2340,MA,NEWE,540.48,02340,540.48,0.6531322505800464
2341,MA,NEWE,540.48,02341,540.48,0.6531322505800464
2343,MA,NEWE,540.48,02343,540.48,0.6531322505800464
2344,MA,NEWE,540.48,02344,540.48,0.6531322505800464
2345,MA,NEWE,540.48,02345,540.48,0.6531322505800464
2346,MA,NEWE,540.48,02346,540.48,0.6531322505800464
2347,MA,NEWE,540.48,02347,540.48,0.6531322505800464
2348,MA,NEWE,540.48,02348,540.48,0.6531322505800464
2349,MA,NEWE,540.48,02349,540.48,0.6531322505800464
2350,MA,NEWE,540.48,02350,540.48,0.6531322505800464
2351,MA,NEWE,540.48,02351,540.48,0.6531322505800464
2355,MA,NEWE,540.48,02355,540.48,0.6531322505800464
2356,MA,NEWE,540.48,02356,540.48,0.6531322505800464
2357,MA,NEWE,540.48,02357,540.48,0.6531322505800464
2358,MA,NEWE,540.48,02358,540.48,0.6531322505800464
2359,MA,NEWE,540.48,02359,540.48,0.6531322505800464
2360,MA,NEWE,540.48,02360,540.48,0.6531322505800464
2361,MA,NEWE,540.48,02361,540.48,0.6531322505800464
2362,MA,NEWE,540.48,02362,540.48,0.6531322505800464
2364,MA,NEWE,540.48,02364,540.48,0.6531322505800464
2366,MA,NEWE,540.48,02366,540.48,0.6531322505800464
2367,MA,NEWE,540.48,02367,540.48,0.6531322505800464
2368,MA,NEWE,540.48,02368,540.48,0.6531322505800464
2370,MA,NEWE,540.48,02370,540.48,0.6531322505800464
2375,MA,NEWE,540.48,02375,540.48,0.6531322505800464
2379,MA,NEWE,540.48,02379,540.48,0.6531322505800464
2381,MA,NEWE,540.48,02381,540.48,0.6531322505800464
2382,MA,NEWE,540.48,02382,540.48,0.6531322505800464
2420,MA,NEWE,540.48,02420,540.48,0.6531322505800464
2421,MA,NEWE,540.48,02421,540.48,0.6531322505800464
2445,MA,NEWE,540.48,02445,540.48,0.6531322505800464
2446,MA,NEWE,540.48,02446,540.48,0.6531322505800464
2447,MA,NEWE,540.48,02447,540.48,0.6531322505800464
2451,MA,NEWE,540.48,02451,540.48,0.6531322505800464
2452,MA,NEWE,540.48,02452,540.48,0.6531322505800464
2453,MA,NEWE,540.48,02453,540.48,0.6531322505800464
2454,MA,NEWE,540.48,02454,540.48,0.6531322505800464
2455,MA,NEWE,540.48,02455,540.48,0.6531322505800464
2456,MA,NEWE,540.48,02456,540.48,0.6531322505800464
2457,MA,NEWE,540.48,02457,540.48,0.6531322505800464
2458,MA,NEWE,540.48,02458,540.48,0.6531322505800464
2459,MA,NEWE,540.48,02459,540.48,0.6531322505800464
2460,MA,NEWE,540.48,02460,540.48,0.6531322505800464
2461,MA,NEWE,540.48,02461,540.48,0.6531322505800464
